Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),vpdmin (hPa),vpdmax (hPa)
AREMP-CAPTH0,-122.1157,41.2750,1079,2020,625.42,2.1,10.8,19.5,1.55,19.65
AREMP-CAPTH0,-122.1157,41.2750,1079,2021,1091.32,2.8,11.0,19.2,1.61,20.10
AREMP-CAPTH0,-122.1157,41.2750,1079,2022,675.78,1.4,10.3,19.2,1.21,19.91
AREMP-CAPTH0,-122.1157,41.2750,1079,2023,1504.61,1.2,9.4,17.6,0.67,16.71
AREMP-CAPTH0,-122.1157,41.2750,1079,2024,1754.00,2.8,10.5,18.2,1.17,17.83
,,,,,,,,,,
AREMP-CASSH0,-122.0029,41.3722,1284,2010,1817.44,1.7,8.7,15.6,1.14,14.34
AREMP-CASSH0,-122.0029,41.3722,1284,2011,1081.75,1.1,8.5,15.9,1.30,14.89
AREMP-CASSH0,-122.0029,41.3722,1284,2012,1649.95,1.6,9.4,17.3,1.66,17.45
AREMP-CASSH0,-122.0029,41.3722,1284,2013,435.12,1.1,9.4,17.8,1.63,17.87
AREMP-CASSH0,-122.0029,41.3722,1284,2014,1166.66,3.3,10.9,18.5,1.82,18.09
AREMP-CASSH0,-122.0029,41.3722,1284,2015,876.12,3.3,11.0,18.7,1.74,17.70
AREMP-CASSH0,-122.0029,41.3722,1284,2016,1885.12,2.7,9.9,17.2,1.50,16.05
AREMP-CASSH0,-122.0029,41.3722,1284,2017,1731.86,2.4,9.7,17.0,1.57,16.25
AREMP-CASSH0,-122.0029,41.3722,1284,2018,949.28,2.2,9.9,17.6,1.59,16.78
AREMP-CASSH0,-122.0029,41.3722,1284,2019,1662.36,1.9,9.1,16.4,1.38,14.86
AREMP-CASSH0,-122.0029,41.3722,1284,2020,633.93,2.2,10.3,18.3,1.79,17.99
AREMP-CASSH0,-122.0029,41.3722,1284,2021,1072.69,2.8,10.4,18.0,1.85,18.45
AREMP-CASSH0,-122.0029,41.3722,1284,2022,680.03,1.6,9.7,17.8,1.62,17.86
AREMP-CASSH0,-122.0029,41.3722,1284,2023,1457.83,1.4,8.9,16.4,0.99,14.96
AREMP-CASSH0,-122.0029,41.3722,1284,2024,1716.89,2.7,9.8,16.9,1.41,16.07
,,,,,,,,,,
AREMP-CASSH0,-121.9962,41.3679,1271,2010,1892.90,1.6,8.6,15.7,1.06,14.38
AREMP-CASSH0,-121.9962,41.3679,1271,2011,1126.57,1.0,8.5,16.0,1.21,14.94
AREMP-CASSH0,-121.9962,41.3679,1271,2012,1710.09,1.5,9.4,17.4,1.57,17.51
AREMP-CASSH0,-121.9962,41.3679,1271,2013,451.52,0.9,9.4,17.9,1.55,17.98
AREMP-CASSH0,-121.9962,41.3679,1271,2014,1238.68,3.2,10.9,18.6,1.74,18.14
AREMP-CASSH0,-121.9962,41.3679,1271,2015,893.11,3.1,10.9,18.7,1.66,17.76
AREMP-CASSH0,-121.9962,41.3679,1271,2016,1947.08,2.5,9.9,17.2,1.43,16.09
AREMP-CASSH0,-121.9962,41.3679,1271,2017,1797.22,2.3,9.7,17.1,1.49,16.31
AREMP-CASSH0,-121.9962,41.3679,1271,2018,986.20,2.1,9.9,17.7,1.51,16.84
AREMP-CASSH0,-121.9962,41.3679,1271,2019,1736.50,1.8,9.1,16.4,1.32,14.90
AREMP-CASSH0,-121.9962,41.3679,1271,2020,658.97,2.1,10.3,18.4,1.71,18.04
AREMP-CASSH0,-121.9962,41.3679,1271,2021,1103.91,2.7,10.4,18.1,1.76,18.57
AREMP-CASSH0,-121.9962,41.3679,1271,2022,698.83,1.4,9.6,17.9,1.52,18.00
AREMP-CASSH0,-121.9962,41.3679,1271,2023,1490.22,1.2,8.9,16.5,0.91,15.12
AREMP-CASSH0,-121.9962,41.3679,1271,2024,1791.57,2.5,9.8,17.0,1.27,16.25
,,,,,,,,,,
AREMP-CASSH0,-121.9660,41.3441,1206,2010,1933.00,0.6,8.4,16.2,0.64,14.93
AREMP-CASSH0,-121.9660,41.3441,1206,2011,1115.63,-0.2,8.2,16.5,0.72,15.47
AREMP-CASSH0,-121.9660,41.3441,1206,2012,1685.83,0.3,9.1,17.8,1.06,18.18
AREMP-CASSH0,-121.9660,41.3441,1206,2013,433.39,-0.3,9.0,18.3,1.11,18.72
AREMP-CASSH0,-121.9660,41.3441,1206,2014,1251.43,2.2,10.6,18.9,1.29,18.69
AREMP-CASSH0,-121.9660,41.3441,1206,2015,861.72,2.1,10.6,19.2,1.19,18.37
AREMP-CASSH0,-121.9660,41.3441,1206,2016,1978.98,1.5,9.6,17.6,1.00,16.66
AREMP-CASSH0,-121.9660,41.3441,1206,2017,1793.58,1.3,9.4,17.5,1.08,16.90
AREMP-CASSH0,-121.9660,41.3441,1206,2018,994.18,1.2,9.7,18.2,1.11,17.42
AREMP-CASSH0,-121.9660,41.3441,1206,2019,1715.52,0.9,8.9,16.9,0.93,15.42
AREMP-CASSH0,-121.9660,41.3441,1206,2020,674.82,1.0,9.9,18.8,1.19,18.58
AREMP-CASSH0,-121.9660,41.3441,1206,2021,1022.43,1.1,9.8,18.6,1.08,19.22
AREMP-CASSH0,-121.9660,41.3441,1206,2022,660.29,-0.3,9.0,18.4,0.87,18.71
AREMP-CASSH0,-121.9660,41.3441,1206,2023,1404.04,-0.4,8.3,17.0,0.46,15.81
AREMP-CASSH0,-121.9660,41.3441,1206,2024,1624.53,1.5,9.6,17.7,0.81,17.13
,,,,,,,,,,
USGS-1140305,-121.2494,40.0074,765,2010,1449.32,5.0,12.1,19.2,1.79,18.17
USGS-1140305,-121.2494,40.0074,765,2011,1026.95,4.1,11.4,18.7,1.84,17.71
USGS-1140305,-121.2494,40.0074,765,2012,1500.98,4.8,12.6,20.4,2.45,21.21
USGS-1140305,-121.2494,40.0074,765,2013,326.25,4.0,12.3,20.6,2.37,21.21
USGS-1140305,-121.2494,40.0074,765,2014,1118.75,5.7,13.7,21.7,2.33,21.78
USGS-1140305,-121.2494,40.0074,765,2015,641.73,5.4,13.5,21.5,2.10,21.31
USGS-1140305,-121.2494,40.0074,765,2016,1586.55,5.5,13.0,20.5,2.05,19.86
USGS-1140305,-121.2494,40.0074,765,2017,1682.21,5.6,13.0,20.4,2.19,20.37
USGS-1140305,-121.2494,40.0074,765,2018,943.15,4.9,12.9,20.9,2.32,20.97
USGS-1140305,-121.2494,40.0074,765,2019,1568.10,4.9,12.2,19.5,1.83,18.35
USGS-1140305,-121.2494,40.0074,765,2020,564.02,5.1,13.4,21.6,2.30,22.38
USGS-1140305,-121.2494,40.0074,765,2021,1046.18,5.5,13.5,21.6,2.28,23.79
USGS-1140305,-121.2494,40.0074,765,2022,763.84,5.8,13.6,21.4,3.62,23.51
USGS-1140305,-121.2494,40.0074,765,2023,1300.67,6.8,13.4,20.1,2.82,19.72
USGS-1140305,-121.2494,40.0074,765,2024,1489.48,8.8,15.2,21.5,3.28,22.10
,,,,,,,,,,
USGS-3948161,-121.4520,39.8046,682,2010,2112.34,9.1,14.4,19.6,3.73,17.04
USGS-3948161,-121.4520,39.8046,682,2011,1395.16,8.7,14.1,19.6,3.94,17.14
USGS-3948161,-121.4520,39.8046,682,2012,2036.05,9.6,15.3,21.1,4.97,20.39
USGS-3948161,-121.4520,39.8046,682,2013,451.77,9.4,15.6,21.7,5.11,20.82
USGS-3948161,-121.4520,39.8046,682,2014,1603.84,11.2,16.7,22.3,5.47,21.09
USGS-3948161,-121.4520,39.8046,682,2015,776.84,10.6,16.5,22.4,5.11,21.26
USGS-3948161,-121.4520,39.8046,682,2016,2170.05,10.2,15.7,21.3,4.67,19.60
USGS-3948161,-121.4520,39.8046,682,2017,2098.21,10.5,16.0,21.5,4.86,20.27
USGS-3948161,-121.4520,39.8046,682,2018,1249.74,10.2,16.0,21.8,5.26,20.82
USGS-3948161,-121.4520,39.8046,682,2019,2057.06,9.7,15.1,20.4,4.32,18.16
USGS-3948161,-121.4520,39.8046,682,2020,711.65,10.7,16.4,22.1,5.72,21.61
USGS-3948161,-121.4520,39.8046,682,2021,1348.40,10.9,16.4,22.0,5.81,22.28
USGS-3948161,-121.4520,39.8046,682,2022,953.15,10.9,16.5,22.0,6.39,22.00
USGS-3948161,-121.4520,39.8046,682,2023,1587.36,10.4,15.2,20.0,4.58,17.26
USGS-3948161,-121.4520,39.8046,682,2024,1971.05,11.6,16.0,20.3,5.63,17.95
,,,,,,,,,,
11NPSWRD_WQX,-121.4790,40.4351,2079,2010,3505.01,0.1,6.1,12.0,1.86,10.94
11NPSWRD_WQX,-121.4790,40.4351,2079,2011,2159.94,0.0,6.1,12.2,1.90,11.17
11NPSWRD_WQX,-121.4790,40.4351,2079,2012,3332.87,0.8,7.0,13.2,2.44,12.46
11NPSWRD_WQX,-121.4790,40.4351,2079,2013,938.62,0.8,7.3,13.8,2.42,12.96
11NPSWRD_WQX,-121.4790,40.4351,2079,2014,2967.45,2.2,8.1,14.0,2.44,12.67
11NPSWRD_WQX,-121.4790,40.4351,2079,2015,1646.40,2.1,8.2,14.2,2.45,12.74
11NPSWRD_WQX,-121.4790,40.4351,2079,2016,3654.82,1.3,7.2,13.1,2.23,11.85
11NPSWRD_WQX,-121.4790,40.4351,2079,2017,3507.93,1.6,7.5,13.4,2.51,12.69
11NPSWRD_WQX,-121.4790,40.4351,2079,2018,1959.29,1.2,7.3,13.5,2.64,12.58
11NPSWRD_WQX,-121.4790,40.4351,2079,2019,3123.19,0.6,6.4,12.2,2.04,10.80
11NPSWRD_WQX,-121.4790,40.4351,2079,2020,1216.48,1.7,7.9,14.1,2.75,13.52
11NPSWRD_WQX,-121.4790,40.4351,2079,2021,1487.05,1.9,7.7,13.5,2.84,12.97
11NPSWRD_WQX,-121.4790,40.4351,2079,2022,1197.81,1.2,7.3,13.3,2.68,12.45
11NPSWRD_WQX,-121.4790,40.4351,2079,2023,1940.89,0.0,5.8,11.7,1.65,10.19
11NPSWRD_WQX,-121.4790,40.4351,2079,2024,2387.04,0.7,6.6,12.5,2.08,11.37
,,,,,,,,,,
11NPSWRD_WQX,-121.4200,40.4861,2023,2010,2780.27,0.0,6.3,12.7,1.60,11.43
11NPSWRD_WQX,-121.4200,40.4861,2023,2011,1785.49,-0.3,6.3,12.8,1.52,11.54
11NPSWRD_WQX,-121.4200,40.4861,2023,2012,2443.11,0.7,7.3,13.8,2.15,12.99
11NPSWRD_WQX,-121.4200,40.4861,2023,2013,862.42,0.4,7.4,14.4,1.99,13.41
11NPSWRD_WQX,-121.4200,40.4861,2023,2014,2546.75,1.9,8.3,14.7,2.06,13.30
11NPSWRD_WQX,-121.4200,40.4861,2023,2015,1320.09,1.8,8.3,14.9,2.05,13.23
11NPSWRD_WQX,-121.4200,40.4861,2023,2016,2903.50,1.1,7.5,13.8,1.80,12.29
11NPSWRD_WQX,-121.4200,40.4861,2023,2017,2629.22,1.3,7.6,13.8,1.98,12.85
11NPSWRD_WQX,-121.4200,40.4861,2023,2018,1601.51,0.8,7.4,14.1,2.04,12.80
11NPSWRD_WQX,-121.4200,40.4861,2023,2019,2566.40,0.4,6.6,12.8,1.54,11.06
11NPSWRD_WQX,-121.4200,40.4861,2023,2020,1071.55,1.2,8.0,14.7,2.17,13.84
11NPSWRD_WQX,-121.4200,40.4861,2023,2021,1392.62,0.9,7.5,14.1,2.25,13.76
11NPSWRD_WQX,-121.4200,40.4861,2023,2022,1111.32,0.5,7.1,13.8,2.28,13.06
11NPSWRD_WQX,-121.4200,40.4861,2023,2023,1837.81,-0.7,5.8,12.2,1.24,10.79
11NPSWRD_WQX,-121.4200,40.4861,2023,2024,2199.56,0.3,6.7,13.1,1.96,12.27
,,,,,,,,,,
11NPSWRD_WQX,-121.4600,40.4610,2229,2010,3501.34,0.7,6.0,11.2,2.21,10.06
11NPSWRD_WQX,-121.4600,40.4610,2229,2011,2100.25,0.7,6.1,11.5,2.27,10.31
11NPSWRD_WQX,-121.4600,40.4610,2229,2012,3141.36,1.5,6.9,12.4,2.78,11.37
11NPSWRD_WQX,-121.4600,40.4610,2229,2013,965.77,1.8,7.4,13.0,2.88,12.01
11NPSWRD_WQX,-121.4600,40.4610,2229,2014,3071.43,3.0,8.1,13.3,2.88,11.68
11NPSWRD_WQX,-121.4600,40.4610,2229,2015,1672.15,2.8,8.1,13.5,2.83,11.76
11NPSWRD_WQX,-121.4600,40.4610,2229,2016,3612.27,2.1,7.2,12.4,2.64,10.93
11NPSWRD_WQX,-121.4600,40.4610,2229,2017,3395.20,2.6,7.6,12.7,3.03,11.79
11NPSWRD_WQX,-121.4600,40.4610,2229,2018,1918.37,2.2,7.5,12.7,3.18,11.53
11NPSWRD_WQX,-121.4600,40.4610,2229,2019,3110.82,1.6,6.5,11.4,2.53,9.84
11NPSWRD_WQX,-121.4600,40.4610,2229,2020,1246.75,3.0,8.1,13.3,3.41,12.40
11NPSWRD_WQX,-121.4600,40.4610,2229,2021,1593.26,2.2,7.4,12.5,3.03,11.79
11NPSWRD_WQX,-121.4600,40.4610,2229,2022,1341.28,1.5,6.9,12.2,2.81,11.13
11NPSWRD_WQX,-121.4600,40.4610,2229,2023,2101.15,0.0,5.4,10.8,1.66,9.19
11NPSWRD_WQX,-121.4600,40.4610,2229,2024,2549.28,0.8,6.2,11.5,2.35,10.20
,,,,,,,,,,
11NPSWRD_WQX,-121.4750,40.4305,2079,2010,3505.01,0.1,6.1,12.0,1.86,10.94
11NPSWRD_WQX,-121.4750,40.4305,2079,2011,2159.94,0.0,6.1,12.2,1.90,11.17
11NPSWRD_WQX,-121.4750,40.4305,2079,2012,3332.87,0.8,7.0,13.2,2.44,12.46
11NPSWRD_WQX,-121.4750,40.4305,2079,2013,938.62,0.8,7.3,13.8,2.42,12.96
11NPSWRD_WQX,-121.4750,40.4305,2079,2014,2967.45,2.2,8.1,14.0,2.44,12.67
11NPSWRD_WQX,-121.4750,40.4305,2079,2015,1646.40,2.1,8.2,14.2,2.45,12.74
11NPSWRD_WQX,-121.4750,40.4305,2079,2016,3654.82,1.3,7.2,13.1,2.23,11.85
11NPSWRD_WQX,-121.4750,40.4305,2079,2017,3507.93,1.6,7.5,13.4,2.51,12.69
11NPSWRD_WQX,-121.4750,40.4305,2079,2018,1959.29,1.2,7.3,13.5,2.64,12.58
11NPSWRD_WQX,-121.4750,40.4305,2079,2019,3123.19,0.6,6.4,12.2,2.04,10.80
11NPSWRD_WQX,-121.4750,40.4305,2079,2020,1216.48,1.7,7.9,14.1,2.75,13.52
11NPSWRD_WQX,-121.4750,40.4305,2079,2021,1487.05,1.9,7.7,13.5,2.84,12.97
11NPSWRD_WQX,-121.4750,40.4305,2079,2022,1197.81,1.2,7.3,13.3,2.68,12.45
11NPSWRD_WQX,-121.4750,40.4305,2079,2023,1940.89,0.0,5.8,11.7,1.65,10.19
11NPSWRD_WQX,-121.4750,40.4305,2079,2024,2387.04,0.7,6.6,12.5,2.08,11.37
,,,,,,,,,,
11NPSWRD_WQX,-121.4160,40.4658,1905,2010,2741.64,-0.4,6.4,13.1,1.41,12.08
11NPSWRD_WQX,-121.4160,40.4658,1905,2011,1713.92,-0.7,6.3,13.3,1.28,12.20
11NPSWRD_WQX,-121.4160,40.4658,1905,2012,2436.47,0.2,7.3,14.4,1.97,13.78
11NPSWRD_WQX,-121.4160,40.4658,1905,2013,815.02,-0.1,7.5,15.0,1.77,14.21
11NPSWRD_WQX,-121.4160,40.4658,1905,2014,2487.87,1.4,8.4,15.3,1.83,14.13
11NPSWRD_WQX,-121.4160,40.4658,1905,2015,1331.39,1.3,8.4,15.5,1.78,14.09
11NPSWRD_WQX,-121.4160,40.4658,1905,2016,2887.84,0.6,7.5,14.4,1.53,13.00
11NPSWRD_WQX,-121.4160,40.4658,1905,2017,2623.68,0.8,7.6,14.4,1.69,13.59
11NPSWRD_WQX,-121.4160,40.4658,1905,2018,1549.71,0.2,7.5,14.7,1.73,13.59
11NPSWRD_WQX,-121.4160,40.4658,1905,2019,2584.62,-0.1,6.7,13.6,1.26,11.85
11NPSWRD_WQX,-121.4160,40.4658,1905,2020,1024.33,0.8,8.1,15.5,1.90,14.75
11NPSWRD_WQX,-121.4160,40.4658,1905,2021,1308.98,0.7,7.9,15.1,2.08,14.83
11NPSWRD_WQX,-121.4160,40.4658,1905,2022,1009.75,0.4,7.6,14.7,2.25,14.17
11NPSWRD_WQX,-121.4160,40.4658,1905,2023,1704.40,-0.4,6.4,13.2,1.31,11.69
11NPSWRD_WQX,-121.4160,40.4658,1905,2024,2027.43,0.5,7.3,14.0,1.85,13.00
,,,,,,,,,,
11NPSWRD_WQX,-121.4500,40.4592,2199,2010,3474.50,0.8,6.1,11.5,2.24,10.24
11NPSWRD_WQX,-121.4500,40.4592,2199,2011,2097.99,0.7,6.2,11.7,2.29,10.49
11NPSWRD_WQX,-121.4500,40.4592,2199,2012,3130.77,1.6,7.1,12.6,2.81,11.61
11NPSWRD_WQX,-121.4500,40.4592,2199,2013,972.95,1.8,7.6,13.3,2.91,12.22
11NPSWRD_WQX,-121.4500,40.4592,2199,2014,3068.01,3.1,8.3,13.5,2.91,11.89
11NPSWRD_WQX,-121.4500,40.4592,2199,2015,1663.70,2.9,8.3,13.7,2.89,11.99
11NPSWRD_WQX,-121.4500,40.4592,2199,2016,3568.63,2.2,7.4,12.6,2.66,11.13
11NPSWRD_WQX,-121.4500,40.4592,2199,2017,3366.66,2.7,7.8,12.9,3.06,11.99
11NPSWRD_WQX,-121.4500,40.4592,2199,2018,1897.81,2.3,7.6,12.8,3.20,11.72
11NPSWRD_WQX,-121.4500,40.4592,2199,2019,3102.52,1.7,6.7,11.6,2.57,10.01
11NPSWRD_WQX,-121.4500,40.4592,2199,2020,1240.77,3.1,8.2,13.4,3.43,12.57
11NPSWRD_WQX,-121.4500,40.4592,2199,2021,1545.66,2.1,7.4,12.7,3.01,12.05
11NPSWRD_WQX,-121.4500,40.4592,2199,2022,1287.88,1.5,7.0,12.5,2.81,11.42
11NPSWRD_WQX,-121.4500,40.4592,2199,2023,2032.41,0.0,5.5,10.9,1.68,9.41
11NPSWRD_WQX,-121.4500,40.4592,2199,2024,2448.81,0.7,6.3,11.8,2.30,10.53
,,,,,,,,,,
11NPSWRD_WQX,-121.4760,40.4610,2264,2010,3473.91,0.4,5.7,11.0,2.12,9.92
11NPSWRD_WQX,-121.4760,40.4610,2264,2011,2089.53,0.4,5.9,11.3,2.18,10.17
11NPSWRD_WQX,-121.4760,40.4610,2264,2012,3144.22,1.2,6.7,12.1,2.67,11.11
11NPSWRD_WQX,-121.4760,40.4610,2264,2013,949.48,1.5,7.1,12.8,2.76,11.72
11NPSWRD_WQX,-121.4760,40.4610,2264,2014,3007.06,2.7,7.9,13.1,2.75,11.48
11NPSWRD_WQX,-121.4760,40.4610,2264,2015,1680.23,2.5,7.9,13.2,2.70,11.49
11NPSWRD_WQX,-121.4760,40.4610,2264,2016,3659.86,1.8,7.0,12.2,2.55,10.76
11NPSWRD_WQX,-121.4760,40.4610,2264,2017,3409.85,2.1,7.3,12.5,2.83,11.56
11NPSWRD_WQX,-121.4760,40.4610,2264,2018,1960.72,1.9,7.3,12.6,3.02,11.41
11NPSWRD_WQX,-121.4760,40.4610,2264,2019,3102.88,1.2,6.3,11.3,2.37,9.79
11NPSWRD_WQX,-121.4760,40.4610,2264,2020,1248.08,2.5,7.8,13.1,3.21,12.22
11NPSWRD_WQX,-121.4760,40.4610,2264,2021,1669.12,2.4,7.3,12.2,3.12,11.43
11NPSWRD_WQX,-121.4760,40.4610,2264,2022,1419.67,1.5,6.7,11.9,2.80,10.77
11NPSWRD_WQX,-121.4760,40.4610,2264,2023,2199.50,-0.1,5.2,10.5,1.65,8.90
11NPSWRD_WQX,-121.4760,40.4610,2264,2024,2665.50,0.9,6.1,11.3,2.46,9.95
,,,,,,,,,,
USGS-4001291,-120.9686,40.0247,965,2010,1007.41,3.0,10.8,18.6,1.54,18.64
USGS-4001291,-120.9686,40.0247,965,2011,698.27,1.8,10.0,18.1,1.43,18.02
USGS-4001291,-120.9686,40.0247,965,2012,1012.37,2.7,11.3,20.0,2.00,21.76
USGS-4001291,-120.9686,40.0247,965,2013,260.54,1.2,10.5,19.7,1.61,21.09
USGS-4001291,-120.9686,40.0247,965,2014,735.32,3.3,12.3,21.2,1.81,22.32
USGS-4001291,-120.9686,40.0247,965,2015,475.33,3.0,12.0,21.0,1.61,21.76
USGS-4001291,-120.9686,40.0247,965,2016,1096.28,3.1,11.5,19.9,1.56,20.32
USGS-4001291,-120.9686,40.0247,965,2017,1291.89,3.0,11.4,19.7,1.48,20.42
USGS-4001291,-120.9686,40.0247,965,2018,681.92,2.4,11.3,20.1,1.58,21.09
USGS-4001291,-120.9686,40.0247,965,2019,1152.18,2.4,10.6,18.7,1.21,18.38
USGS-4001291,-120.9686,40.0247,965,2020,460.48,2.5,11.7,20.9,1.76,22.75
USGS-4001291,-120.9686,40.0247,965,2021,804.13,2.7,11.9,21.1,1.83,24.09
USGS-4001291,-120.9686,40.0247,965,2022,561.38,2.0,11.4,20.7,1.80,23.83
USGS-4001291,-120.9686,40.0247,965,2023,963.06,2.9,11.2,19.6,1.07,20.27
USGS-4001291,-120.9686,40.0247,965,2024,1055.95,4.3,12.4,20.6,1.55,21.73
,,,,,,,,,,
NARS_WQX-NRS,-120.3762,39.8039,1485,2010,738.55,-0.5,7.8,16.0,1.01,16.12
NARS_WQX-NRS,-120.3762,39.8039,1485,2011,465.92,-1.5,7.3,16.2,1.08,16.57
NARS_WQX-NRS,-120.3762,39.8039,1485,2012,620.53,-0.4,8.8,18.1,1.66,19.83
NARS_WQX-NRS,-120.3762,39.8039,1485,2013,162.74,-1.7,7.8,17.4,1.34,18.84
NARS_WQX-NRS,-120.3762,39.8039,1485,2014,445.00,0.4,9.7,19.0,1.37,20.01
NARS_WQX-NRS,-120.3762,39.8039,1485,2015,432.03,0.0,9.4,18.8,1.10,19.47
NARS_WQX-NRS,-120.3762,39.8039,1485,2016,712.64,0.0,9.0,18.1,1.17,18.81
NARS_WQX-NRS,-120.3762,39.8039,1485,2017,990.74,0.4,9.0,17.6,1.01,18.42
NARS_WQX-NRS,-120.3762,39.8039,1485,2018,477.19,-0.9,8.7,18.2,1.20,19.54
NARS_WQX-NRS,-120.3762,39.8039,1485,2019,666.17,-0.8,7.9,16.6,0.85,16.73
NARS_WQX-NRS,-120.3762,39.8039,1485,2020,278.51,-0.7,9.0,18.8,1.34,20.70
NARS_WQX-NRS,-120.3762,39.8039,1485,2021,518.46,0.0,9.5,18.9,1.60,20.63
NARS_WQX-NRS,-120.3762,39.8039,1485,2022,318.57,-0.6,8.7,17.9,1.11,19.26
NARS_WQX-NRS,-120.3762,39.8039,1485,2023,687.15,-0.8,7.7,16.1,0.75,15.77
NARS_WQX-NRS,-120.3762,39.8039,1485,2024,474.72,-0.1,8.7,17.5,1.04,17.83
,,,,,,,,,,
USGS-3921471,-120.9066,39.3631,986,2010,2147.83,6.7,12.6,18.5,3.01,17.26
USGS-3921471,-120.9066,39.3631,986,2011,1389.72,6.3,12.4,18.6,3.12,17.17
USGS-3921471,-120.9066,39.3631,986,2012,2111.39,7.3,13.8,20.2,4.35,20.23
USGS-3921471,-120.9066,39.3631,986,2013,474.18,7.1,13.9,20.6,4.39,20.02
USGS-3921471,-120.9066,39.3631,986,2014,1534.45,8.7,14.8,20.9,4.48,20.02
USGS-3921471,-120.9066,39.3631,986,2015,891.90,8.3,14.6,21.0,4.33,20.02
USGS-3921471,-120.9066,39.3631,986,2016,2036.88,7.6,13.9,20.1,4.14,18.97
USGS-3921471,-120.9066,39.3631,986,2017,2446.67,8.1,14.1,20.2,3.74,18.91
USGS-3921471,-120.9066,39.3631,986,2018,1335.69,7.8,14.2,20.7,4.06,20.00
USGS-3921471,-120.9066,39.3631,986,2019,2021.85,7.2,13.2,19.2,3.24,17.23
USGS-3921471,-120.9066,39.3631,986,2020,826.22,8.2,14.8,21.3,4.66,21.17
USGS-3921471,-120.9066,39.3631,986,2021,1362.04,8.2,14.5,20.9,4.41,21.42
USGS-3921471,-120.9066,39.3631,986,2022,986.15,8.1,14.4,20.8,4.85,20.87
USGS-3921471,-120.9066,39.3631,986,2023,1543.83,7.5,13.2,18.8,3.50,16.61
USGS-3921471,-120.9066,39.3631,986,2024,1656.72,8.9,14.3,19.7,4.72,18.22
,,,,,,,,,,
USGS-3914571,-121.0817,39.2492,666,2010,1739.25,7.7,13.8,19.9,2.61,17.14
USGS-3914571,-121.0817,39.2492,666,2011,1126.12,7.3,13.6,19.9,2.76,17.38
USGS-3914571,-121.0817,39.2492,666,2012,1735.87,8.3,14.8,21.4,3.78,20.29
USGS-3914571,-121.0817,39.2492,666,2013,378.61,8.0,15.0,22.0,4.03,21.01
USGS-3914571,-121.0817,39.2492,666,2014,1295.22,9.8,16.1,22.5,4.29,21.30
USGS-3914571,-121.0817,39.2492,666,2015,700.29,9.2,15.9,22.5,4.13,21.32
USGS-3914571,-121.0817,39.2492,666,2016,1647.19,8.6,15.1,21.6,3.73,19.96
USGS-3914571,-121.0817,39.2492,666,2017,1948.72,9.0,15.3,21.7,3.35,19.93
USGS-3914571,-121.0817,39.2492,666,2018,1164.44,8.6,15.4,22.2,3.78,21.10
USGS-3914571,-121.0817,39.2492,666,2019,1635.19,8.2,14.5,20.8,2.98,18.57
USGS-3914571,-121.0817,39.2492,666,2020,716.47,9.1,15.9,22.7,4.46,22.42
USGS-3914571,-121.0817,39.2492,666,2021,1161.91,8.9,15.6,22.4,3.95,23.05
USGS-3914571,-121.0817,39.2492,666,2022,867.74,8.9,15.8,22.6,4.71,23.32
USGS-3914571,-121.0817,39.2492,666,2023,1274.48,8.5,14.5,20.5,3.56,18.27
USGS-3914571,-121.0817,39.2492,666,2024,1424.02,9.5,15.5,21.4,4.20,20.19
,,,,,,,,,,
USGS-3915181,-121.0494,39.2550,720,2010,1879.41,7.3,13.5,19.6,2.56,17.11
USGS-3915181,-121.0494,39.2550,720,2011,1207.03,7.0,13.3,19.6,2.76,17.30
USGS-3915181,-121.0494,39.2550,720,2012,1856.67,8.0,14.5,21.1,3.78,20.23
USGS-3915181,-121.0494,39.2550,720,2013,400.98,7.8,14.8,21.7,4.10,20.86
USGS-3915181,-121.0494,39.2550,720,2014,1351.05,9.6,15.9,22.2,4.43,21.20
USGS-3915181,-121.0494,39.2550,720,2015,733.36,9.0,15.6,22.2,4.25,21.26
USGS-3915181,-121.0494,39.2550,720,2016,1711.73,8.2,14.8,21.4,3.80,19.98
USGS-3915181,-121.0494,39.2550,720,2017,2053.56,8.6,15.1,21.5,3.31,19.96
USGS-3915181,-121.0494,39.2550,720,2018,1190.27,8.4,15.2,21.9,3.77,21.08
USGS-3915181,-121.0494,39.2550,720,2019,1711.98,7.8,14.2,20.6,2.86,18.47
USGS-3915181,-121.0494,39.2550,720,2020,741.53,8.7,15.6,22.5,4.37,22.53
USGS-3915181,-121.0494,39.2550,720,2021,1199.32,8.8,15.5,22.2,4.17,22.95
USGS-3915181,-121.0494,39.2550,720,2022,892.18,8.8,15.6,22.4,4.86,23.34
USGS-3915181,-121.0494,39.2550,720,2023,1322.50,8.6,14.5,20.4,4.11,18.39
USGS-3915181,-121.0494,39.2550,720,2024,1492.85,9.6,15.5,21.4,4.72,20.52
,,,,,,,,,,
USGS-3915191,-121.0464,39.2553,720,2010,1879.41,7.3,13.5,19.6,2.56,17.11
USGS-3915191,-121.0464,39.2553,720,2011,1207.03,7.0,13.3,19.6,2.76,17.30
USGS-3915191,-121.0464,39.2553,720,2012,1856.67,8.0,14.5,21.1,3.78,20.23
USGS-3915191,-121.0464,39.2553,720,2013,400.98,7.8,14.8,21.7,4.10,20.86
